region,upazila,n_patterns,n_crops,pattern_diversity_index,crop_diversity_index,cropping_intensity_pct,source,adm3_name,district,lat,lon
Mymensingh,Gafargaon,25,18,0.698,0.844,192,"Bangladesh Rice Journal 21(2) 2017, 'Cropping Patterns in Mymensingh Region: Diversity, Constraint and Potential', doi:10.3329/brj.v21i2.38208",Gaffargaon,Mymensingh,24.3935,90.5495
Mymensingh,Gouripur,19,14,0.386,0.662,191,"Bangladesh Rice Journal 21(2) 2017, 'Cropping Patterns in Mymensingh Region: Diversity, Constraint and Potential', doi:10.3329/brj.v21i2.38208",Gauripur,Mymensingh,24.756,90.5858
Mymensingh,Haluaghat,16,12,0.682,0.825,178,"Bangladesh Rice Journal 21(2) 2017, 'Cropping Patterns in Mymensingh Region: Diversity, Constraint and Potential', doi:10.3329/brj.v21i2.38208",Haluaghat,Mymensingh,25.0846,90.3513
Mymensingh,Iswarganj,12,8,0.486,0.733,195,"Bangladesh Rice Journal 21(2) 2017, 'Cropping Patterns in Mymensingh Region: Diversity, Constraint and Potential', doi:10.3329/brj.v21i2.38208",Ishwarganj,Mymensingh,24.645,90.5994
Mymensingh,Muktagachha,14,12,0.471,0.725,197,"Bangladesh Rice Journal 21(2) 2017, 'Cropping Patterns in Mymensingh Region: Diversity, Constraint and Potential', doi:10.3329/brj.v21i2.38208",Muktagachha,Mymensingh,24.743,90.2038
Mymensingh,Mymensingh sadar,25,21,0.594,0.835,226,"Bangladesh Rice Journal 21(2) 2017, 'Cropping Patterns in Mymensingh Region: Diversity, Constraint and Potential', doi:10.3329/brj.v21i2.38208",Mymensingh Sadar,Mymensingh,24.7746,90.3614
Mymensingh,Nandail,14,12,0.362,0.691,204,"Bangladesh Rice Journal 21(2) 2017, 'Cropping Patterns in Mymensingh Region: Diversity, Constraint and Potential', doi:10.3329/brj.v21i2.38208",Nandail,Mymensingh,24.5502,90.677
Mymensingh,Trisal,19,15,0.587,0.83,224,"Bangladesh Rice Journal 21(2) 2017, 'Cropping Patterns in Mymensingh Region: Diversity, Constraint and Potential', doi:10.3329/brj.v21i2.38208",Trishal,Mymensingh,24.5639,90.4093
Mymensingh,Atpara,13,11,0.577,0.741,173,"Bangladesh Rice Journal 21(2) 2017, 'Cropping Patterns in Mymensingh Region: Diversity, Constraint and Potential', doi:10.3329/brj.v21i2.38208",Atpara,Netrakona,24.7914,90.8762
Mymensingh,Barhatta,11,9,0.316,0.644,197,"Bangladesh Rice Journal 21(2) 2017, 'Cropping Patterns in Mymensingh Region: Diversity, Constraint and Potential', doi:10.3329/brj.v21i2.38208",Barhatta,Netrakona,24.9196,90.8852
Mymensingh,Durgapur,19,14,0.54,0.707,146,"Bangladesh Rice Journal 21(2) 2017, 'Cropping Patterns in Mymensingh Region: Diversity, Constraint and Potential', doi:10.3329/brj.v21i2.38208",Durgapur,Netrakona,25.0897,90.6821
Mymensingh,Kalmakanda,14,11,0.62,0.731,122,"Bangladesh Rice Journal 21(2) 2017, 'Cropping Patterns in Mymensingh Region: Diversity, Constraint and Potential', doi:10.3329/brj.v21i2.38208",Kalmakanda,Netrakona,25.077,90.8573
Mymensingh,Kendua,15,14,0.437,0.682,186,"Bangladesh Rice Journal 21(2) 2017, 'Cropping Patterns in Mymensingh Region: Diversity, Constraint and Potential', doi:10.3329/brj.v21i2.38208",Kendua,Netrakona,24.6773,90.8028
Mymensingh,Khaliajuri,16,15,0.093,0.114,102,"Bangladesh Rice Journal 21(2) 2017, 'Cropping Patterns in Mymensingh Region: Diversity, Constraint and Potential', doi:10.3329/brj.v21i2.38208",Khaliajuri,Netrakona,24.7023,91.1212
Mymensingh,Madan,12,10,0.633,0.781,150,"Bangladesh Rice Journal 21(2) 2017, 'Cropping Patterns in Mymensingh Region: Diversity, Constraint and Potential', doi:10.3329/brj.v21i2.38208",Madan,Netrakona,24.6775,90.9669
Mymensingh,Mohanganj,27,15,0.588,0.744,146,"Bangladesh Rice Journal 21(2) 2017, 'Cropping Patterns in Mymensingh Region: Diversity, Constraint and Potential', doi:10.3329/brj.v21i2.38208",Mohanganj,Netrakona,24.8268,91.0237
Mymensingh,Netrokona sadar,11,10,0.368,0.645,188,"Bangladesh Rice Journal 21(2) 2017, 'Cropping Patterns in Mymensingh Region: Diversity, Constraint and Potential', doi:10.3329/brj.v21i2.38208",Netrokona Sadar,Netrakona,24.8868,90.7374
Mymensingh,Purbadhala,13,11,0.255,0.604,195,"Bangladesh Rice Journal 21(2) 2017, 'Cropping Patterns in Mymensingh Region: Diversity, Constraint and Potential', doi:10.3329/brj.v21i2.38208",Purbadhala,Netrakona,24.9338,90.602
Mymensingh,Jhenaigati,18,13,0.44,0.704,196,"Bangladesh Rice Journal 21(2) 2017, 'Cropping Patterns in Mymensingh Region: Diversity, Constraint and Potential', doi:10.3329/brj.v21i2.38208",Jhenaigati,Sherpur,25.1818,90.053
Mymensingh,Nakla,20,12,0.611,0.831,218,"Bangladesh Rice Journal 21(2) 2017, 'Cropping Patterns in Mymensingh Region: Diversity, Constraint and Potential', doi:10.3329/brj.v21i2.38208",Nakla,Sherpur,24.9568,90.1836
Mymensingh,Nalitabari,15,10,0.33,0.684,207,"Bangladesh Rice Journal 21(2) 2017, 'Cropping Patterns in Mymensingh Region: Diversity, Constraint and Potential', doi:10.3329/brj.v21i2.38208",Nalitabari,Sherpur,25.1175,90.1835
Mymensingh,Sherpur sadar,15,10,0.654,0.859,225,"Bangladesh Rice Journal 21(2) 2017, 'Cropping Patterns in Mymensingh Region: Diversity, Constraint and Potential', doi:10.3329/brj.v21i2.38208",Sherpur Sadar,Sherpur,24.9929,90.0199
Mymensingh,Sreebardi,10,8,0.485,0.762,210,"Bangladesh Rice Journal 21(2) 2017, 'Cropping Patterns in Mymensingh Region: Diversity, Constraint and Potential', doi:10.3329/brj.v21i2.38208",Sreebardi,Sherpur,25.1656,89.9549
Rajshahi,Bholahat,13,9,0.923,0.962,203,"Bangladesh Rice Journal 21(2) 2017, 'Cropping Systems and Land Use Pattern in Rajshahi Region', doi:10.3329/brj.v21i2.38209",Bholahat,Nawabganj,24.8963,88.2097
Rajshahi,Chapainawabganj,34,19,0.862,0.942,238,"Bangladesh Rice Journal 21(2) 2017, 'Cropping Systems and Land Use Pattern in Rajshahi Region', doi:10.3329/brj.v21i2.38209",,,,
Rajshahi,Gomastapur,29,18,0.859,0.929,199,"Bangladesh Rice Journal 21(2) 2017, 'Cropping Systems and Land Use Pattern in Rajshahi Region', doi:10.3329/brj.v21i2.38209",Gomastapur,Nawabganj,24.8569,88.355
Rajshahi,Nachol,20,11,0.876,0.943,207,"Bangladesh Rice Journal 21(2) 2017, 'Cropping Systems and Land Use Pattern in Rajshahi Region', doi:10.3329/brj.v21i2.38209",Nachole,Nawabganj,24.7267,88.3964
Rajshahi,Shibganj,14,13,0.869,0.925,226,"Bangladesh Rice Journal 21(2) 2017, 'Cropping Systems and Land Use Pattern in Rajshahi Region', doi:10.3329/brj.v21i2.38209",Shibganj,Bogra,25.0166,89.3067
Rajshahi,Atrai,18,13,0.853,0.933,190,"Bangladesh Rice Journal 21(2) 2017, 'Cropping Systems and Land Use Pattern in Rajshahi Region', doi:10.3329/brj.v21i2.38209",Atrai,Naogaon,24.6252,88.9879
Rajshahi,Badalgachhi,19,12,0.694,0.897,253,"Bangladesh Rice Journal 21(2) 2017, 'Cropping Systems and Land Use Pattern in Rajshahi Region', doi:10.3329/brj.v21i2.38209",Badalgachhi,Naogaon,24.9659,88.9435
Rajshahi,Dhamoirhat,21,16,0.665,0.867,228,"Bangladesh Rice Journal 21(2) 2017, 'Cropping Systems and Land Use Pattern in Rajshahi Region', doi:10.3329/brj.v21i2.38209",Dhamoirhat,Naogaon,25.1304,88.823
Rajshahi,Manda,32,19,0.884,0.951,223,"Bangladesh Rice Journal 21(2) 2017, 'Cropping Systems and Land Use Pattern in Rajshahi Region', doi:10.3329/brj.v21i2.38209",Manda,Naogaon,24.7444,88.713
Rajshahi,Mohadebpur,23,12,0.762,0.914,251,"Bangladesh Rice Journal 21(2) 2017, 'Cropping Systems and Land Use Pattern in Rajshahi Region', doi:10.3329/brj.v21i2.38209",Mahadebpur,Naogaon,24.9199,88.7647
Rajshahi,Naogaon sadar,26,17,0.814,0.926,209,"Bangladesh Rice Journal 21(2) 2017, 'Cropping Systems and Land Use Pattern in Rajshahi Region', doi:10.3329/brj.v21i2.38209",Naogaon Sadar,Naogaon,24.811,88.8981
Rajshahi,Niamatpur,16,9,0.81,0.918,224,"Bangladesh Rice Journal 21(2) 2017, 'Cropping Systems and Land Use Pattern in Rajshahi Region', doi:10.3329/brj.v21i2.38209",Niamatpur,Naogaon,24.8285,88.5515
Rajshahi,Porsha,16,11,0.831,0.922,209,"Bangladesh Rice Journal 21(2) 2017, 'Cropping Systems and Land Use Pattern in Rajshahi Region', doi:10.3329/brj.v21i2.38209",Porsha,Naogaon,24.9922,88.5177
Rajshahi,Patnitala,15,12,0.775,0.907,227,"Bangladesh Rice Journal 21(2) 2017, 'Cropping Systems and Land Use Pattern in Rajshahi Region', doi:10.3329/brj.v21i2.38209",Patnitala,Naogaon,25.0754,88.7165
Rajshahi,Raninagar,18,13,0.596,0.823,215,"Bangladesh Rice Journal 21(2) 2017, 'Cropping Systems and Land Use Pattern in Rajshahi Region', doi:10.3329/brj.v21i2.38209",Raninagar,Naogaon,24.7107,89.0218
Rajshahi,Shapahar,15,11,0.803,0.906,202,"Bangladesh Rice Journal 21(2) 2017, 'Cropping Systems and Land Use Pattern in Rajshahi Region', doi:10.3329/brj.v21i2.38209",Sapahar,Naogaon,25.1182,88.5303
Rajshahi,Bagatipara,15,13,0.972,0.978,172,"Bangladesh Rice Journal 21(2) 2017, 'Cropping Systems and Land Use Pattern in Rajshahi Region', doi:10.3329/brj.v21i2.38209",Bagati Para,Natore,24.3122,88.9467
Rajshahi,Baraigram,21,12,0.93,0.969,232,"Bangladesh Rice Journal 21(2) 2017, 'Cropping Systems and Land Use Pattern in Rajshahi Region', doi:10.3329/brj.v21i2.38209",Baraigram,Natore,24.2737,89.1476
Rajshahi,Gurudaspur,29,17,0.929,0.969,223,"Bangladesh Rice Journal 21(2) 2017, 'Cropping Systems and Land Use Pattern in Rajshahi Region', doi:10.3329/brj.v21i2.38209",Gurudaspur,Natore,24.3728,89.203
Rajshahi,Lalpur,20,17,0.905,0.949,234,"Bangladesh Rice Journal 21(2) 2017, 'Cropping Systems and Land Use Pattern in Rajshahi Region', doi:10.3329/brj.v21i2.38209",Lalpur,Natore,24.1983,88.9849
Rajshahi,Natore,20,14,0.953,0.97,215,"Bangladesh Rice Journal 21(2) 2017, 'Cropping Systems and Land Use Pattern in Rajshahi Region', doi:10.3329/brj.v21i2.38209",Natore Sadar,Natore,24.4432,88.9841
Rajshahi,Naldanga,12,7,0.852,0.931,188,"Bangladesh Rice Journal 21(2) 2017, 'Cropping Systems and Land Use Pattern in Rajshahi Region', doi:10.3329/brj.v21i2.38209",Sonadanga,Khulna,22.8197,89.5425
Rajshahi,Singra,17,13,0.749,0.881,201,"Bangladesh Rice Journal 21(2) 2017, 'Cropping Systems and Land Use Pattern in Rajshahi Region', doi:10.3329/brj.v21i2.38209",Singra,Natore,24.5241,89.186
Rajshahi,Charghat,11,7,0.955,0.979,240,"Bangladesh Rice Journal 21(2) 2017, 'Cropping Systems and Land Use Pattern in Rajshahi Region', doi:10.3329/brj.v21i2.38209",Charghat,Rajshahi,24.3001,88.7754
Rajshahi,Bagha,12,7,0.933,0.956,171,"Bangladesh Rice Journal 21(2) 2017, 'Cropping Systems and Land Use Pattern in Rajshahi Region', doi:10.3329/brj.v21i2.38209",Bagha,Rajshahi,24.2004,88.8283
Rajshahi,Bagmara,22,13,0.664,0.528,206,"Bangladesh Rice Journal 21(2) 2017, 'Cropping Systems and Land Use Pattern in Rajshahi Region', doi:10.3329/brj.v21i2.38209",Baghmara,Rajshahi,24.5911,88.8107
Rajshahi,Durgapur,35,21,0.94,0.979,243,"Bangladesh Rice Journal 21(2) 2017, 'Cropping Systems and Land Use Pattern in Rajshahi Region', doi:10.3329/brj.v21i2.38209",Durgapur,Netrakona,25.0897,90.6821
Rajshahi,Godagari,29,18,0.859,0.934,206,"Bangladesh Rice Journal 21(2) 2017, 'Cropping Systems and Land Use Pattern in Rajshahi Region', doi:10.3329/brj.v21i2.38209",Godagari,Rajshahi,24.4836,88.4147
Rajshahi,Mohanpur,15,8,0.801,0.916,252,"Bangladesh Rice Journal 21(2) 2017, 'Cropping Systems and Land Use Pattern in Rajshahi Region', doi:10.3329/brj.v21i2.38209",Mohanpur,Rajshahi,24.5536,88.6403
Rajshahi,Paba,36,24,0.911,0.958,242,"Bangladesh Rice Journal 21(2) 2017, 'Cropping Systems and Land Use Pattern in Rajshahi Region', doi:10.3329/brj.v21i2.38209",Paba,Rajshahi,24.4022,88.6004
Rajshahi,Puthia,21,17,0.965,0.989,210,"Bangladesh Rice Journal 21(2) 2017, 'Cropping Systems and Land Use Pattern in Rajshahi Region', doi:10.3329/brj.v21i2.38209",Puthia,Rajshahi,24.411,88.8274
Rajshahi,Tanor,16,11,0.799,0.902,224,"Bangladesh Rice Journal 21(2) 2017, 'Cropping Systems and Land Use Pattern in Rajshahi Region', doi:10.3329/brj.v21i2.38209",Tanore,Rajshahi,24.6202,88.5312
Rangpur,Rangpur,14,11,0.935,0.968,223,"Bangladesh Rice Journal 21(2) 2017, 'Crop Diversification in Rangpur Region', doi:10.3329/brj.v21i2.38210",Rangpur Sadar,Rangpur,25.7459,89.2124
Rangpur,Gangachara,26,13,0.913,0.954,255,"Bangladesh Rice Journal 21(2) 2017, 'Crop Diversification in Rangpur Region', doi:10.3329/brj.v21i2.38210",Gangachara,Rangpur,25.8742,89.1933
Rangpur,Kaunia,14,12,0.958,0.978,239,"Bangladesh Rice Journal 21(2) 2017, 'Crop Diversification in Rangpur Region', doi:10.3329/brj.v21i2.38210",Kaunia,Rangpur,25.7639,89.395
Rangpur,Pirgachha,20,17,0.721,0.876,225,"Bangladesh Rice Journal 21(2) 2017, 'Crop Diversification in Rangpur Region', doi:10.3329/brj.v21i2.38210",Pirgachha,Rangpur,25.6652,89.42
Rangpur,Pirganj,29,15,0.685,0.745,203,"Bangladesh Rice Journal 21(2) 2017, 'Crop Diversification in Rangpur Region', doi:10.3329/brj.v21i2.38210",Pirganj,Rangpur,25.4237,89.2743
Rangpur,Badarganj,31,14,0.799,0.902,225,"Bangladesh Rice Journal 21(2) 2017, 'Crop Diversification in Rangpur Region', doi:10.3329/brj.v21i2.38210",Badarganj,Rangpur,25.6659,89.0564
Rangpur,Mithapukur,23,12,0.788,0.872,231,"Bangladesh Rice Journal 21(2) 2017, 'Crop Diversification in Rangpur Region', doi:10.3329/brj.v21i2.38210",Mitha Pukur,Rangpur,25.5713,89.2612
Rangpur,Taraganj,18,11,0.874,0.902,220,"Bangladesh Rice Journal 21(2) 2017, 'Crop Diversification in Rangpur Region', doi:10.3329/brj.v21i2.38210",Taraganj,Rangpur,25.7806,89.0334
Rangpur,Gaibandha sadar,16,15,0.71,0.86,190,"Bangladesh Rice Journal 21(2) 2017, 'Crop Diversification in Rangpur Region', doi:10.3329/brj.v21i2.38210",Gaibandha Sadar,Gaibandha,25.3497,89.5667
Rangpur,Palasbari,18,13,0.839,0.921,210,"Bangladesh Rice Journal 21(2) 2017, 'Crop Diversification in Rangpur Region', doi:10.3329/brj.v21i2.38210",Palashbari,Gaibandha,25.2636,89.3967
Rangpur,Gobindaganj,14,12,0.527,0.772,221,"Bangladesh Rice Journal 21(2) 2017, 'Crop Diversification in Rangpur Region', doi:10.3329/brj.v21i2.38210",Gobindaganj,Gaibandha,25.1572,89.3691
Rangpur,Saghata,13,16,0.833,0.918,218,"Bangladesh Rice Journal 21(2) 2017, 'Crop Diversification in Rangpur Region', doi:10.3329/brj.v21i2.38210",Saghatta,Gaibandha,25.1234,89.5638
Rangpur,Fulchhari,21,17,0.932,0.967,200,"Bangladesh Rice Journal 21(2) 2017, 'Crop Diversification in Rangpur Region', doi:10.3329/brj.v21i2.38210",Fulchhari,Gaibandha,25.2543,89.6539
Rangpur,Sundarganj,26,18,0.281,0.651,208,"Bangladesh Rice Journal 21(2) 2017, 'Crop Diversification in Rangpur Region', doi:10.3329/brj.v21i2.38210",Sundarganj,Gaibandha,25.51,89.564
Rangpur,Sadullapur,18,12,0.798,0.901,215,"Bangladesh Rice Journal 21(2) 2017, 'Crop Diversification in Rangpur Region', doi:10.3329/brj.v21i2.38210",Sadullapur,Gaibandha,25.3948,89.4264
Rangpur,Kurigram,28,19,0.778,0.823,227,"Bangladesh Rice Journal 21(2) 2017, 'Crop Diversification in Rangpur Region', doi:10.3329/brj.v21i2.38210",Kurigram Sadar,Kurigram,25.826,89.6907
Rangpur,Ulipur,20,17,0.601,0.804,210,"Bangladesh Rice Journal 21(2) 2017, 'Crop Diversification in Rangpur Region', doi:10.3329/brj.v21i2.38210",Ulipur,Kurigram,25.6891,89.6689
Rangpur,Chilmari,18,16,0.978,0.989,191,"Bangladesh Rice Journal 21(2) 2017, 'Crop Diversification in Rangpur Region', doi:10.3329/brj.v21i2.38210",Chilmari,Kurigram,25.5663,89.7184
Rangpur,Rowmari,24,15,0.756,0.829,240,"Bangladesh Rice Journal 21(2) 2017, 'Crop Diversification in Rangpur Region', doi:10.3329/brj.v21i2.38210",,,,
Rangpur,Razibpur,10,14,0.982,0.991,206,"Bangladesh Rice Journal 21(2) 2017, 'Crop Diversification in Rangpur Region', doi:10.3329/brj.v21i2.38210",Kazipur,Sirajganj,24.6702,89.6872
Rangpur,Bhurungamari,18,13,0.855,0.929,218,"Bangladesh Rice Journal 21(2) 2017, 'Crop Diversification in Rangpur Region', doi:10.3329/brj.v21i2.38210",Bhurungamari,Kurigram,26.1161,89.6935
Rangpur,Nageswari,25,17,0.678,0.874,200,"Bangladesh Rice Journal 21(2) 2017, 'Crop Diversification in Rangpur Region', doi:10.3329/brj.v21i2.38210",Nageshwari,Kurigram,25.9585,89.7401
Rangpur,Phulbari,18,12,0.772,0.845,219,"Bangladesh Rice Journal 21(2) 2017, 'Crop Diversification in Rangpur Region', doi:10.3329/brj.v21i2.38210",Phulbari,Kurigram,25.9481,89.5713
Rangpur,Rajarhat,23,17,0.852,0.935,211,"Bangladesh Rice Journal 21(2) 2017, 'Crop Diversification in Rangpur Region', doi:10.3329/brj.v21i2.38210",Rajarhat,Kurigram,25.7861,89.5424
Rangpur,Nilphamari,19,13,0.63,0.819,230,"Bangladesh Rice Journal 21(2) 2017, 'Crop Diversification in Rangpur Region', doi:10.3329/brj.v21i2.38210",Nilphamari Sadar,Nilphamari,25.9417,88.8548
Rangpur,Saidpur,20,12,0.943,0.972,214,"Bangladesh Rice Journal 21(2) 2017, 'Crop Diversification in Rangpur Region', doi:10.3329/brj.v21i2.38210",Saidpur,Nilphamari,25.8028,88.9221
Rangpur,Domar,25,16,0.725,0.836,222,"Bangladesh Rice Journal 21(2) 2017, 'Crop Diversification in Rangpur Region', doi:10.3329/brj.v21i2.38210",Domar,Nilphamari,26.1586,88.8252
Rangpur,Dimla,31,14,0.701,0.835,214,"Bangladesh Rice Journal 21(2) 2017, 'Crop Diversification in Rangpur Region', doi:10.3329/brj.v21i2.38210",Dimla,Nilphamari,26.1721,88.9725
Rangpur,Jaldhaka,19,11,0.915,0.913,223,"Bangladesh Rice Journal 21(2) 2017, 'Crop Diversification in Rangpur Region', doi:10.3329/brj.v21i2.38210",Jaldhaka,Nilphamari,26.0296,88.9933
Rangpur,Kishoreganj,28,14,0.919,0.96,240,"Bangladesh Rice Journal 21(2) 2017, 'Crop Diversification in Rangpur Region', doi:10.3329/brj.v21i2.38210",Kishoreganj,Nilphamari,25.8961,89.0328
Rangpur,Lalmonirhat,25,17,0.698,0.865,230,"Bangladesh Rice Journal 21(2) 2017, 'Crop Diversification in Rangpur Region', doi:10.3329/brj.v21i2.38210",Lalmonirhat Sadar,Lalmonirhat,25.8747,89.4527
Rangpur,Aditmari,16,11,0.795,0.924,230,"Bangladesh Rice Journal 21(2) 2017, 'Crop Diversification in Rangpur Region', doi:10.3329/brj.v21i2.38210",Aditmari,Lalmonirhat,25.9421,89.3687
Rangpur,Kaliganj,20,14,0.674,0.872,237,"Bangladesh Rice Journal 21(2) 2017, 'Crop Diversification in Rangpur Region', doi:10.3329/brj.v21i2.38210",Kaliganj,Gazipur,23.9642,90.5549
Rangpur,Hatibandha,20,12,0.914,0.918,220,"Bangladesh Rice Journal 21(2) 2017, 'Crop Diversification in Rangpur Region', doi:10.3329/brj.v21i2.38210",Hatibandha,Lalmonirhat,26.1215,89.1409
Rangpur,Patgram,17,13,0.815,0.909,220,"Bangladesh Rice Journal 21(2) 2017, 'Crop Diversification in Rangpur Region', doi:10.3329/brj.v21i2.38210",Patgram,Lalmonirhat,26.347,89.0256
Sylhet,Ajmiriganj,7,6,0.607,0.741,130,"Bangladesh Rice Journal 21(2) 2017, 'Cropping Systems and Land Use in Sylhet Region', doi:10.3329/brj.v21i2.38211",Ajmiriganj,Habiganj,24.5533,91.2843
Sylhet,Bahubal,14,8,0.746,0.861,172,"Bangladesh Rice Journal 21(2) 2017, 'Cropping Systems and Land Use in Sylhet Region', doi:10.3329/brj.v21i2.38211",Bahubal,Habiganj,24.3606,91.5464
Sylhet,Baniachang,11,9,0.659,0.784,139,"Bangladesh Rice Journal 21(2) 2017, 'Cropping Systems and Land Use in Sylhet Region', doi:10.3329/brj.v21i2.38211",Baniachong,Habiganj,24.4947,91.3654
Sylhet,Chunarughat,7,6,0.693,0.876,233,"Bangladesh Rice Journal 21(2) 2017, 'Cropping Systems and Land Use in Sylhet Region', doi:10.3329/brj.v21i2.38211",Chunarughat,Habiganj,24.1816,91.5174
Sylhet,Habiganj,15,14,0.817,0.915,211,"Bangladesh Rice Journal 21(2) 2017, 'Cropping Systems and Land Use in Sylhet Region', doi:10.3329/brj.v21i2.38211",Habiganj Sadar,Habiganj,24.3359,91.4143
Sylhet,Lakhai,21,16,0.711,0.843,147,"Bangladesh Rice Journal 21(2) 2017, 'Cropping Systems and Land Use in Sylhet Region', doi:10.3329/brj.v21i2.38211",Lakhai,Habiganj,24.2981,91.2603
Sylhet,Madhabpur,15,12,0.823,0.923,229,"Bangladesh Rice Journal 21(2) 2017, 'Cropping Systems and Land Use in Sylhet Region', doi:10.3329/brj.v21i2.38211",Madhabpur,Habiganj,24.1205,91.3415
Sylhet,Nabiganj,17,12,0.686,0.78,125,"Bangladesh Rice Journal 21(2) 2017, 'Cropping Systems and Land Use in Sylhet Region', doi:10.3329/brj.v21i2.38211",Nabiganj,Habiganj,24.5696,91.5444
Sylhet,Barlekha,32,16,0.836,0.91,157,"Bangladesh Rice Journal 21(2) 2017, 'Cropping Systems and Land Use in Sylhet Region', doi:10.3329/brj.v21i2.38211",Barlekha,Maulvibazar,24.7082,92.1756
Sylhet,Juri,16,10,0.842,0.913,176,"Bangladesh Rice Journal 21(2) 2017, 'Cropping Systems and Land Use in Sylhet Region', doi:10.3329/brj.v21i2.38211",Juri,Maulvibazar,24.5532,92.1432
Sylhet,Kamalganj,22,18,0.688,0.853,200,"Bangladesh Rice Journal 21(2) 2017, 'Cropping Systems and Land Use in Sylhet Region', doi:10.3329/brj.v21i2.38211",Kamalganj,Maulvibazar,24.3157,91.8592
Sylhet,Kulaura,9,7,0.779,0.873,160,"Bangladesh Rice Journal 21(2) 2017, 'Cropping Systems and Land Use in Sylhet Region', doi:10.3329/brj.v21i2.38211",Kulaura,Maulvibazar,24.4903,92.0123
Sylhet,Maulvibazar,9,6,0.775,0.866,143,"Bangladesh Rice Journal 21(2) 2017, 'Cropping Systems and Land Use in Sylhet Region', doi:10.3329/brj.v21i2.38211",Maulvi Bazar Sadar,Maulvibazar,24.4995,91.7123
Sylhet,Rajnagar,16,12,0.776,0.862,161,"Bangladesh Rice Journal 21(2) 2017, 'Cropping Systems and Land Use in Sylhet Region', doi:10.3329/brj.v21i2.38211",Rajnagar,Maulvibazar,24.5653,91.8608
Sylhet,Sreemangal,13,10,0.706,0.847,188,"Bangladesh Rice Journal 21(2) 2017, 'Cropping Systems and Land Use in Sylhet Region', doi:10.3329/brj.v21i2.38211",Sreemangal,Maulvibazar,24.301,91.698
Sylhet,Biswambarpur,20,20,0.676,0.819,153,"Bangladesh Rice Journal 21(2) 2017, 'Cropping Systems and Land Use in Sylhet Region', doi:10.3329/brj.v21i2.38211",Bishwambarpur,Sunamganj,25.1098,91.3151
Sylhet,Chhatak,8,5,0.642,0.724,117,"Bangladesh Rice Journal 21(2) 2017, 'Cropping Systems and Land Use in Sylhet Region', doi:10.3329/brj.v21i2.38211",Chhatak,Sunamganj,24.9439,91.6155
Sylhet,Dharampasha,14,12,0.298,0.446,114,"Bangladesh Rice Journal 21(2) 2017, 'Cropping Systems and Land Use in Sylhet Region', doi:10.3329/brj.v21i2.38211",Dharampasha,Sunamganj,25.0107,91.0407
Sylhet,Derai,6,5,0.219,0.313,107,"Bangladesh Rice Journal 21(2) 2017, 'Cropping Systems and Land Use in Sylhet Region', doi:10.3329/brj.v21i2.38211",Derai,Sunamganj,24.7875,91.336
Sylhet,Dowarabazar,34,25,0.745,0.846,144,"Bangladesh Rice Journal 21(2) 2017, 'Cropping Systems and Land Use in Sylhet Region', doi:10.3329/brj.v21i2.38211",Dowarabazar,Sunamganj,25.0717,91.5625
Sylhet,Jagannathpur,11,11,0.486,0.585,112,"Bangladesh Rice Journal 21(2) 2017, 'Cropping Systems and Land Use in Sylhet Region', doi:10.3329/brj.v21i2.38211",Jagannathpur,Sunamganj,24.7469,91.5558
Sylhet,Jamalganj,9,9,0.309,0.469,117,"Bangladesh Rice Journal 21(2) 2017, 'Cropping Systems and Land Use in Sylhet Region', doi:10.3329/brj.v21i2.38211",Jamalganj,Sunamganj,24.9542,91.203
Sylhet,Sulla,4,3,0.46,0.623,126,"Bangladesh Rice Journal 21(2) 2017, 'Cropping Systems and Land Use in Sylhet Region', doi:10.3329/brj.v21i2.38211",Sulla,Sunamganj,24.6864,91.2569
Sylhet,Sunamganj South,7,6,0.255,0.367,109,"Bangladesh Rice Journal 21(2) 2017, 'Cropping Systems and Land Use in Sylhet Region', doi:10.3329/brj.v21i2.38211",,,,
Sylhet,Sunamganj,9,8,0.647,0.682,149,"Bangladesh Rice Journal 21(2) 2017, 'Cropping Systems and Land Use in Sylhet Region', doi:10.3329/brj.v21i2.38211",Sunamganj Sadar,Sunamganj,25.0508,91.3955
Sylhet,Tahirpur,12,11,0.552,0.719,136,"Bangladesh Rice Journal 21(2) 2017, 'Cropping Systems and Land Use in Sylhet Region', doi:10.3329/brj.v21i2.38211",Tahirpur,Sunamganj,25.1281,91.1633
Sylhet,Balaganj,10,7,0.806,0.889,153,"Bangladesh Rice Journal 21(2) 2017, 'Cropping Systems and Land Use in Sylhet Region', doi:10.3329/brj.v21i2.38211",Balaganj,Sylhet,24.6954,91.7734
Sylhet,Beanibazar,8,6,0.77,0.848,134,"Bangladesh Rice Journal 21(2) 2017, 'Cropping Systems and Land Use in Sylhet Region', doi:10.3329/brj.v21i2.38211",Beani Bazar,Sylhet,24.8489,92.1591
Sylhet,Biswanath,8,6,0.814,0.894,163,"Bangladesh Rice Journal 21(2) 2017, 'Cropping Systems and Land Use in Sylhet Region', doi:10.3329/brj.v21i2.38211",Bishwanath,Sylhet,24.8349,91.7292
Sylhet,Companiganj,25,12,0.708,0.808,138,"Bangladesh Rice Journal 21(2) 2017, 'Cropping Systems and Land Use in Sylhet Region', doi:10.3329/brj.v21i2.38211",Companiganj,Noakhali,22.7825,91.2735
